place_name,review_text,rating,published_at_date
Ndeg1 SALON,It s all about volume for me. Nora knows how to deal with my fine curly hair.,5,12:50.8
Ndeg1 SALON,"Recently found Nora on Instagram and booked an appointment to fix my hair. Let me just say wow wow she is amazing. She was so good at explaining everything she was doing and was so gentle. Did exactly what I wanted. I love love my hair, I highly recommend coming here for any of your hair needs.",5,12:50.8
Ndeg1 SALON,"What a wonderful new place for my favourite hairstylist! Professional, fantastic service! Nora listens to what I want and uses her amazing talent, skills and knowledge to create the perfect style every single time.",5,12:50.8
Ndeg1 SALON,"Very clean salon, and great customer service.",5,12:50.8
Ndeg1 SALON,"Would not trust anyone else with my hair! Her expertise, bubbly personality and how she wants the absolute best for every client (and will go above and beyond to make sure you leave loving your hair) is what keeps bringing me back! Would highly recommend her to everyone!",5,12:50.8
A-One Hair Salon,,5,12:51.4
A-One Hair Salon,Go for Andy he is good.,5,12:51.4
A-One Hair Salon,Got the perfect hairstyle here! Highly recommend!,5,12:51.4
A-One Hair Salon,,5,12:51.4
A-One Hair Salon,,1,12:51.4
A-One Hair Salon,,5,12:51.4
A-One Hair Salon,"If you appreciate Asian hairstyles, dont overlook them. I recommend checking out A-one.",5,12:51.4
A-One Hair Salon,,5,12:51.4
A-One Hair Salon,Ottawas number one barber shop! I said!,5,12:51.4
A-One Hair Salon,,5,12:51.4
A-One Hair Salon,Very good service,5,12:51.9
A-One Hair Salon,,5,12:51.9
A-One Hair Salon,"professional, good value",5,12:51.9
A-One Hair Salon,"Michael is the greatest hairstylist in North America. In all my 30 years of getting haircuts, Michael is the best hairstylist I used by far. If there was a Michelin guide for haircuts, Michael would be given a Michelin 3 star, simply without a doubt. One thing that baffles me til this day is how Michael can balance his good looks with his haircut skills? We shall never know, because we are not Michael .",5,12:51.9
A-One Hair Salon,"i am also swe working from home and do not see people normally so i don t care about my hair much, but Andy did a really good job and my wife is happy! recommended for asian hair",5,12:51.9
A-One Hair Salon,"When I visited initially I was worried little bit that I may end up getting bad hair cut, But big thanks to ANDY  he knows what hes doing. Definitely will visit again for sure",5,12:51.9
A-One Hair Salon,These ppl charged me $100 for just a wash and blow dry. Mind you I was quoted $35+ on the phone. Why on earth would you not tell your client of the price spike? I have 3B curly hair and have never in my life been charged so much. Do NOT go to them they are scammers and they didn t even do a good job!,1,12:51.9
A-One Hair Salon,"The level of haircut varies from person to person. There was a barber who was very perfunctory about washing hair. I went there twice. The first time was OK, but the second time was not.",3,12:51.9
A-One Hair Salon,,5,12:51.9
A-One Hair Salon,,5,12:51.9
A-One Hair Salon,Thanks for my great haircut by Da G! Will definitely come again!,5,12:52.5
A-One Hair Salon,,5,12:52.5
A-One Hair Salon,Michael is the best !,5,12:52.5
A-One Hair Salon,,5,12:52.5
A-One Hair Salon,"I dont care how my hair looks because I am a married man who works from home programming and my human-human interaction is fairly limited and I like that. I could go to any place to get a hair cut for cheap as long as I look like a human. Last year I went to A-One Hair Salon, although I paid much more than 10 bucks but this time after coming home my wife said as long as I look like this she will keep loving me. Now coming here becomes a no brainer. Once a month or two to make my wife happy? Totally worth it. Rating: my-wife-loves-it/5.",5,12:52.5
A-One Hair Salon,Great services,5,12:52.5
A-One Hair Salon,"Ive been looking for Michael, hes good",5,12:52.5
A-One Hair Salon,Very nice salon & people. But I cant believe I just paid $220 for one solid brown colour to be put on my hair. No hair cut. No style. Other places charge $100 for this. I almost didn t believe her when she told me the price after the service. Crazy to be charging that. Will be going elsewhere next time. Felt taken advantage of because the language barrier,2,12:52.5
A-One Hair Salon,,5,12:52.5
A-One Hair Salon,"Best hair salon experience ever! The place is beautiful and clean, staff is friendly and welcoming. Andy did a great job giving me a new hairstyle      I ll be back for sure",5,12:52.5
A-One Hair Salon,"I went there for the first time. There was a language barrier, but the hairstylist made sure that he understood what I wanted via translator and checked in with me. They took their time with my haircut, it was about 1.5 hours! The staff were friendly and the haircut was $60.  Not bad!",5,12:53.1
A-One Hair Salon,We always bring our kids here for their haircut. Make sure you prepay to save more,5,12:53.1
A-One Hair Salon,,5,12:53.1
A-One Hair Salon,,5,12:53.1
A-One Hair Salon,Very good service,5,12:53.1
A-One Hair Salon,,5,12:53.1
A-One Hair Salon,,5,12:53.1
A-One Hair Salon,"Although there are few similar barber shops in Ottawa, But it should be okay",4,12:53.1
A-One Hair Salon,,5,12:53.1
A-One Hair Salon,"if you compare their price to the nearby salon, you will find how expensive they charge.",1,12:53.1
A-One Hair Salon,Talented hairstylist!,5,12:53.6
A-One Hair Salon,,3,12:53.6
A-One Hair Salon,,5,12:53.6
A-One Hair Salon,"This place is amazing! Hairstylists here are artists! They consider everything to suggest you a good haircut, type of face, skin tone and your wishes. The employees are friendly and I could perceive a familiar environment. The place is clean and pretty. They make their beat effort, cutting, washing and rinsing your hair for a very affordable price. :).",5,12:53.6
A-One Hair Salon,"They treat the store like their house. They gossiped in Mandarin about customers and it was a very uncomfortable experience to sit through and remember. My hairdresser was polite overall but did not even pause once to ask if I was okay with what he was doing. My hair ended up 3 inches shorter than desired... It is insane how much he can just act like he was listening to me when I was explaining what I wanted. He also gave me side bangs I didnt even ask for... And he just said it looks pretty on me. My fiances haircut was done in less than 20 minutes with many uneven patches and then he was showed back to the waiting area. During the cut, my fiance even asked for it a little shorter but his hairdresser shut him down by insulting his taste. A girl that day seem to not like the result of her hair color but her stylist just complimented how pretty she looked and said the color was great. Basically. THREE DIFFERENT hairdressers on the SAME DAY showed willing ignorance to their customers wishes about THEIR hair. And then tried to cover it up with flattery and distractions. My friend who went there last year had a very uneven balayage. I thought I was safe if I was just getting a cut, but they cant do that right either. I will only recommend you to stay far away from this place.",1,12:53.6
